entry_time,exit_time,ticker,direction,shares,entry_price,exit_price,target_price,stop_price,pnl,pnl_pct,capital_after,news_event,predicted_move,actual_move,link
2024-12-20 01:00:00+00:00,2024-12-21 01:00:00+00:00,SANN.SW,LONG,80,9.979999542236328,10.0,10.079799537658692,9.930099544525147,1.60003662109375,0.20000457763671872,10001.600036621094,licensing_agreements,0.8920082710371244,0.20040539760576132,https://www.globenewswire.com/news-release/2024/12/20/3000380/0/en/Santhera-Announces-Approval-in-Hong-Kong-for-AGAMREE-Vamorolone-as-a-Treatment-for-Duchenne-Muscular-Dystrophy.html
2024-12-20 01:00:00+00:00,2024-12-21 01:00:00+00:00,SANN.SW,LONG,80,9.979999542236328,10.0,10.079799537658692,9.930099544525147,1.60003662109375,0.19997258129139062,10003.200073242188,licensing_agreements,0.8920035030751851,0.20040539760576132,https://www.globenewswire.com/news-release/2024/12/20/3000380/0/de/Santhera-gibt-die-Zulassung-von-AGAMREE-Vamorolon-zur-Behandlung-von-Duchenne-Muskeldystrophie-in-Hongkong-bekannt.html
2024-12-20 08:00:00+00:00,2024-12-21 08:00:00+00:00,RAD.AX,LONG,38107,0.020999999716877937,0.023000000044703484,0.021209999714046718,0.020894999718293547,76.21401249244809,9.523703906552223,10079.414085734636,clinical_study,0.9197166064645702,9.523811213283604,https://www.globenewswire.com/news-release/2024/12/20/3000558/0/en/RAD-202-Receives-Approval-to-Start-Phase-1-Therapeutic-Trial.html
2024-12-20 09:00:00+00:00,2024-12-21 09:00:00+00:00,BCAB,SHORT,677,1.190000057220459,1.0800000429153442,1.1781000566482545,1.1959500575065611,74.47000968456268,9.235409053930011,10153.884095419198,shares_issue,-2.312381333556082,-9.243698236624217,https://www.globenewswire.com/news-release/2024/12/20/3000632/0/en/BioAtla-Inc-Announces-Registered-Direct-Offering-to-Advance-Two-Mid-Stage-Clinical-Programs-to-Key-Inflection-Points.html
2024-12-20 09:00:00+00:00,2024-12-21 09:00:00+00:00,RENB,LONG,525,1.5449999570846558,1.6299999952316284,1.5604499566555023,1.5372749572992326,44.625020027160645,5.493589892277365,10198.509115446359,partnerships,2.144244834514646,5.501620744855154,https://www.globenewswire.com/news-release/2024/12/20/3000635/0/en/Renovaro-Enters-into-a-Strategic-Collaboration-with-Nebul-to-Advance-a-Paradigm-Shift-for-Early-Disease-Detection.html
2024-12-23 07:00:00+00:00,2024-12-24 07:00:00+00:00,RAPT,LONG,988,0.824999988079071,1.5199999809265137,0.8332499879598617,0.8208749881386757,686.6599929332733,84.16181046174663,10885.169108379632,licensing_agreements,0.7974060188528486,84.24242459271784,https://www.globenewswire.com/news-release/2024/12/23/3001125/0/en/RAPT-Therapeutics-and-Shanghai-Jemincare-Pharmaceutical-Announce-Exclusive-License-Agreement-for-Novel-Long-Acting-anti-IgE-Antibody.html
2024-12-23 07:00:00+00:00,2024-12-24 07:00:00+00:00,IMCR,LONG,30,28.325000762939453,28.860000610351562,28.608250770568848,28.183375759124754,16.04999542236328,1.8431035915197285,10901.219103801996,clinical_study,-0.2070796323599476,1.8887902312507803,https://www.globenewswire.com/news-release/2024/12/23/3001108/0/en/Immunocore-announces-first-patient-dosed-in-the-Phase-1-trial-of-IMC-P115C-a-half-life-extended-HLE-ImmTAC-candidate-in-patients-with-tumors-that-express-PRAME.html
2024-12-23 07:10:00+00:00,2024-12-24 07:10:00+00:00,RAPT,LONG,1057,0.824999988079071,1.5199999809265137,0.8332499879598617,0.8208749881386757,734.6149924397469,84.23541732405148,11635.834096241742,financing_agreements,-5.653103019094782,84.24242459271784,https://www.globenewswire.com/news-release/2024/12/23/3001133/0/en/RAPT-Therapeutics-Announces-150-Million-Private-Placement.html
2024-12-23 09:00:00+00:00,2024-12-24 09:00:00+00:00,RENB,LONG,567,1.6399999856948853,1.6399999856948853,1.656399985551834,1.6317999857664107,0.0,0.0,11635.834096241742,partnerships,-0.10972258693857252,0.0,https://www.globenewswire.com/news-release/2024/12/23/3001273/0/en/RenovaroCube-Receives-Approval-of-Lumina-Project-by-the-Eurostars-Funding-Program.html
2024-12-30 08:00:00+00:00,2024-12-31 08:00:00+00:00,EVAX,LONG,175,5.300000190734863,4.875,5.353000192642212,5.273500189781189,-74.37503337860107,-7.989869136521921,11561.459062863141,corporate_action,-0.06602477148422325,-8.018871234718494,https://www.globenewswire.com/news-release/2024/12/30/3002643/0/en/Evaxion-announces-plan-to-implement-ADS-ratio-change.html
